TrainStationCoach_Index,Train_Index,StationCode,StationName,StationTime,TrainCoach_Index,Ons,Offs,StationComment
15_2110_12029_02,15_2110,12029,Western Avenue,07:36 AM,15_2110_02,1,1,
15_2111_12029_02,15_2111,12029,Western Avenue,09:44 AM,15_2111_02,0,0,
15_2112_12029_02,15_2112,12029,Western Avenue,07:42 AM,15_2112_02,0,0,
15_2113_12029_02,15_2113,12029,Western Avenue,10:44 AM,15_2113_02,4,0,
15_2114_12029_02,15_2114,12029,Western Avenue,08:00 AM,15_2114_02,1,1,
15_2115_12029_02,15_2115,12029,Western Avenue,11:44 AM,15_2115_02,3,0,
15_2116_12029_02,15_2116,12029,Western Avenue,08:06 AM,15_2116_02,0,0,No doors
15_2117_12029_02,15_2117,12029,Western Avenue,12:44 PM,15_2117_02,1,1,
15_2118_12029_02,15_2118,12029,Western Avenue,08:17 AM,15_2118_02,0,2,
15_2119_12029_02,15_2119,12029,Western Avenue,01:44 PM,15_2119_02,1,0,
15_2120_12029_02,15_2120,12029,Western Avenue,08:24 AM,15_2120_02,0,1,
15_2121_12029_02,15_2121,12029,Western Avenue,02:44 PM,15_2121_02,1,0,
15_2122_12029_02,15_2122,12029,Western Avenue,08:35 AM,15_2122_02,1,0,
15_2123_12029_02,15_2123,12029,Western Avenue,03:46 PM,15_2123_02,2,1,
15_2124_12029_02,15_2124,12029,Western Avenue,08:43 AM,15_2124_02,3,0,
15_2126_12029_02,15_2126,12029,Western Avenue,09:08 AM,15_2126_02,0,0,
15_2127_12029_02,15_2127,12029,Western Avenue,04:25 PM,15_2127_02,0,0,Doors did not open
15_2128_12029_02,15_2128,12029,Western Avenue,10:08 AM,15_2128_02,0,1,
15_2129_12029_02,15_2129,12029,Western Avenue,04:49 PM,15_2129_02,0,0,
15_2130_12029_02,15_2130,12029,Western Avenue,11:06 AM,15_2130_02,0,1,
15_2131_12029_02,15_2131,12029,Western Avenue,04:54 PM,15_2131_02,2,4,
15_2132_12029_02,15_2132,12029,Western Avenue,12:06 PM,15_2132_02,0,0,
15_2133_12029_02,15_2133,12029,Western Avenue,04:57 PM,15_2133_02,0,0,
15_2134_12029_02,15_2134,12029,Western Avenue,01:06 PM,15_2134_02,0,0,
15_2135_12029_02,15_2135,12029,Western Avenue,05:21 PM,15_2135_02,0,0,Doors didn't open
15_2136_12029_02,15_2136,12029,Western Avenue,02:06 PM,15_2136_02,0,3,
15_2137_12029_02,15_2137,12029,Western Avenue,05:24 PM,15_2137_02,1,0,
15_2138_12029_02,15_2138,12029,Western Avenue,03:06 PM,15_2138_02,0,0,
15_2140_12029_02,15_2140,12029,Western Avenue,04:08 PM,15_2140_02,0,7,
15_2141_12029_02,15_2141,12029,Western Avenue,05:39 PM,15_2141_02,0,0,Door doesn't open
15_2142_12029_02,15_2142,12029,Western Avenue,04:57 PM,15_2142_02,0,16,
15_2143_12029_02,15_2143,12029,Western Avenue,06:01 PM,15_2143_02,0,0,Did not open
15_2144_12029_02,15_2144,12029,Western Avenue,05:14 PM,15_2144_02,0,1,
15_2145_12029_02,15_2145,12029,Western Avenue,06:07 PM,15_2145_02,0,0,
15_2146_12029_02,15_2146,12029,Western Avenue,05:38 PM,15_2146_02,0,34,
15_2147_12029_02,15_2147,12029,Western Avenue,06:28 PM,15_2147_02,0,0,
15_2148_12029_02,15_2148,12029,Western Avenue,05:58 PM,15_2148_02,0,21,
15_2149_12029_02,15_2149,12029,Western Avenue,07:04 PM,15_2149_02,0,1,
15_2150_12029_02,15_2150,12029,Western Avenue,06:31 PM,15_2150_02,0,3,
15_2151_12029_02,15_2151,12029,Western Avenue,07:44 PM,15_2151_02,0,0,
15_2152_12029_02,15_2152,12029,Western Avenue,07:01 PM,15_2152_02,0,6,
15_2153_12029_02,15_2153,12029,Western Avenue,08:44 PM,15_2153_02,1,0,
15_2154_12029_02,15_2154,12029,Western Avenue,07:40 PM,15_2154_02,0,7,
15_2155_12029_02,15_2155,12029,Western Avenue,09:54 PM,15_2155_02,1,0,
15_2156_12029_02,15_2156,12029,Western Avenue,08:45 PM,15_2156_02,1,0,
15_2157_12029_02,15_2157,12029,Western Avenue,10:44 PM,15_2157_02,0,0,
15_2158_12029_02,15_2158,12029,Western Avenue,09:20 PM,15_2158_02,0,4,
15_2101_12029_03,15_2101,12029,Western Avenue,06:42 AM,15_2101_03,12,0,
15_2106_12029_03,15_2106,12029,Western Avenue,07:04 AM,15_2106_03,0,6,
15_2107_12029_03,15_2107,12029,Western Avenue,07:49 AM,15_2107_03,12,0,
15_2108_12029_03,15_2108,12029,Western Avenue,07:20 AM,15_2108_03,0,2,
15_2109_12029_03,15_2109,12029,Western Avenue,08:44 AM,15_2109_03,5,0,
15_2110_12029_03,15_2110,12029,Western Avenue,07:36 AM,15_2110_03,1,2,
15_2112_12029_03,15_2112,12029,Western Avenue,07:42 AM,15_2112_03,0,1,
15_2114_12029_03,15_2114,12029,Western Avenue,08:00 AM,15_2114_03,1,1,
15_2116_12029_03,15_2116,12029,Western Avenue,08:06 AM,15_2116_03,0,1,
15_2117_12029_03,15_2117,12029,Western Avenue,12:44 PM,15_2117_03,0,3,
15_2118_12029_03,15_2118,12029,Western Avenue,08:17 AM,15_2118_03,0,3,
15_2119_12029_03,15_2119,12029,Western Avenue,01:44 PM,15_2119_03,0,0,
15_2120_12029_03,15_2120,12029,Western Avenue,08:24 AM,15_2120_03,0,1,
15_2121_12029_03,15_2121,12029,Western Avenue,02:44 PM,15_2121_03,1,0,
15_2122_12029_03,15_2122,12029,Western Avenue,08:35 AM,15_2122_03,3,3,
15_2123_12029_03,15_2123,12029,Western Avenue,03:46 PM,15_2123_03,2,0,
15_2124_12029_03,15_2124,12029,Western Avenue,08:43 AM,15_2124_03,1,2,
15_2126_12029_03,15_2126,12029,Western Avenue,09:08 AM,15_2126_03,1,1,
15_2127_12029_03,15_2127,12029,Western Avenue,04:25 PM,15_2127_03,0,0,Doors did not open at Western
15_2128_12029_03,15_2128,12029,Western Avenue,10:08 AM,15_2128_03,0,0,
15_2129_12029_03,15_2129,12029,Western Avenue,04:49 PM,15_2129_03,0,0,
15_2130_12029_03,15_2130,12029,Western Avenue,11:06 AM,15_2130_03,0,1,
15_2131_12029_03,15_2131,12029,Western Avenue,04:54 PM,15_2131_03,5,0,
15_2132_12029_03,15_2132,12029,Western Avenue,12:06 PM,15_2132_03,0,1,
15_2133_12029_03,15_2133,12029,Western Avenue,04:57 PM,15_2133_03,0,0,
15_2135_12029_03,15_2135,12029,Western Avenue,05:21 PM,15_2135_03,0,25,
15_2136_12029_03,15_2136,12029,Western Avenue,02:06 PM,15_2136_03,1,1,
15_2137_12029_03,15_2137,12029,Western Avenue,05:24 PM,15_2137_03,2,0,
15_2140_12029_03,15_2140,12029,Western Avenue,04:08 PM,15_2140_03,0,4,
15_2141_12029_03,15_2141,12029,Western Avenue,05:39 PM,15_2141_03,0,0,
15_2142_12029_03,15_2142,12029,Western Avenue,04:57 PM,15_2142_03,0,13,
15_2143_12029_03,15_2143,12029,Western Avenue,06:01 PM,15_2143_03,2,0,
15_2144_12029_03,15_2144,12029,Western Avenue,05:14 PM,15_2144_03,0,0,
15_2145_12029_03,15_2145,12029,Western Avenue,06:07 PM,15_2145_03,0,0,
15_2146_12029_03,15_2146,12029,Western Avenue,05:38 PM,15_2146_03,0,5,
15_2147_12029_03,15_2147,12029,Western Avenue,06:28 PM,15_2147_03,0,0,Doors didn't open
15_2148_12029_03,15_2148,12029,Western Avenue,05:58 PM,15_2148_03,0,7,
15_2149_12029_03,15_2149,12029,Western Avenue,07:04 PM,15_2149_03,4,0,
15_2150_12029_03,15_2150,12029,Western Avenue,06:31 PM,15_2150_03,0,11,
15_2151_12029_03,15_2151,12029,Western Avenue,07:44 PM,15_2151_03,1,1,
15_2152_12029_03,15_2152,12029,Western Avenue,07:01 PM,15_2152_03,0,3,
15_2153_12029_03,15_2153,12029,Western Avenue,08:44 PM,15_2153_03,3,0,
15_2155_12029_03,15_2155,12029,Western Avenue,09:54 PM,15_2155_03,3,0,
15_2101_12029_04,15_2101,12029,Western Avenue,06:42 AM,15_2101_04,12,2,
15_2102_12029_04,15_2102,12029,Western Avenue,06:06 AM,15_2102_04,0,1,
15_2103_12029_04,15_2103,12029,Western Avenue,07:10 AM,15_2103_04,19,0,
15_2104_12029_04,15_2104,12029,Western Avenue,06:38 AM,15_2104_04,0,1,
15_2105_12029_04,15_2105,12029,Western Avenue,07:33 AM,15_2105_04,10,0,
15_2106_12029_04,15_2106,12029,Western Avenue,07:04 AM,15_2106_04,0,2,
15_2107_12029_04,15_2107,12029,Western Avenue,07:49 AM,15_2107_04,14,1,
15_2108_12029_04,15_2108,12029,Western Avenue,07:20 AM,15_2108_04,0,3,
15_2110_12029_04,15_2110,12029,Western Avenue,07:36 AM,15_2110_04,0,4,
15_2112_12029_04,15_2112,12029,Western Avenue,07:42 AM,15_2112_04,0,3,
15_2114_12029_04,15_2114,12029,Western Avenue,08:00 AM,15_2114_04,0,2,
15_2116_12029_04,15_2116,12029,Western Avenue,08:06 AM,15_2116_04,0,1,
15_2118_12029_04,15_2118,12029,Western Avenue,08:17 AM,15_2118_04,0,1,
15_2119_12029_04,15_2119,12029,Western Avenue,01:44 PM,15_2119_04,0,0,
15_2120_12029_04,15_2120,12029,Western Avenue,08:24 AM,15_2120_04,0,2,
15_2121_12029_04,15_2121,12029,Western Avenue,02:44 PM,15_2121_04,5,0,
15_2122_12029_04,15_2122,12029,Western Avenue,08:35 AM,15_2122_04,3,1,
15_2123_12029_04,15_2123,12029,Western Avenue,03:46 PM,15_2123_04,1,2,
15_2124_12029_04,15_2124,12029,Western Avenue,08:43 AM,15_2124_04,2,1,
15_2126_12029_04,15_2126,12029,Western Avenue,09:08 AM,15_2126_04,0,0,
15_2127_12029_04,15_2127,12029,Western Avenue,04:25 PM,15_2127_04,0,0,
15_2128_12029_04,15_2128,12029,Western Avenue,10:08 AM,15_2128_04,0,0,
15_2129_12029_04,15_2129,12029,Western Avenue,04:49 PM,15_2129_04,0,0,Did not open
15_2131_12029_04,15_2131,12029,Western Avenue,04:54 PM,15_2131_04,1,1,
15_2133_12029_04,15_2133,12029,Western Avenue,04:57 PM,15_2133_04,1,2,
15_2135_12029_04,15_2135,12029,Western Avenue,05:21 PM,15_2135_04,0,0,
15_2137_12029_04,15_2137,12029,Western Avenue,05:24 PM,15_2137_04,3,1,
15_2141_12029_04,15_2141,12029,Western Avenue,05:39 PM,15_2141_04,0,0,
15_2142_12029_04,15_2142,12029,Western Avenue,04:57 PM,15_2142_04,0,10,
15_2143_12029_04,15_2143,12029,Western Avenue,06:01 PM,15_2143_04,0,1,
15_2145_12029_04,15_2145,12029,Western Avenue,06:07 PM,15_2145_04,0,3,
15_2146_12029_04,15_2146,12029,Western Avenue,05:38 PM,15_2146_04,0,8,
15_2147_12029_04,15_2147,12029,Western Avenue,06:28 PM,15_2147_04,0,0,
15_2148_12029_04,15_2148,12029,Western Avenue,05:58 PM,15_2148_04,0,3,
15_2149_12029_04,15_2149,12029,Western Avenue,07:04 PM,15_2149_04,1,0,
15_2150_12029_04,15_2150,12029,Western Avenue,06:31 PM,15_2150_04,0,10,
15_2151_12029_04,15_2151,12029,Western Avenue,07:44 PM,15_2151_04,1,3,
15_2153_12029_04,15_2153,12029,Western Avenue,08:44 PM,15_2153_04,0,0,
15_2101_12029_05,15_2101,12029,Western Avenue,06:42 AM,15_2101_05,8,0,
15_2102_12029_05,15_2102,12029,Western Avenue,06:06 AM,15_2102_05,1,1,
15_2103_12029_05,15_2103,12029,Western Avenue,07:10 AM,15_2103_05,11,0,
15_2104_12029_05,15_2104,12029,Western Avenue,06:38 AM,15_2104_05,0,0,Doors not open
15_2106_12029_05,15_2106,12029,Western Avenue,07:04 AM,15_2106_05,1,0,
15_2108_12029_05,15_2108,12029,Western Avenue,07:20 AM,15_2108_05,0,2,
15_2110_12029_05,15_2110,12029,Western Avenue,07:36 AM,15_2110_05,1,2,
15_2112_12029_05,15_2112,12029,Western Avenue,07:42 AM,15_2112_05,1,90,
15_2114_12029_05,15_2114,12029,Western Avenue,08:00 AM,15_2114_05,0,0,
15_2116_12029_05,15_2116,12029,Western Avenue,08:06 AM,15_2116_05,2,2,
15_2118_12029_05,15_2118,12029,Western Avenue,08:17 AM,15_2118_05,1,0,
15_2120_12029_05,15_2120,12029,Western Avenue,08:24 AM,15_2120_05,0,0,
15_2121_12029_05,15_2121,12029,Western Avenue,02:44 PM,15_2121_05,5,0,
15_2122_12029_05,15_2122,12029,Western Avenue,08:35 AM,15_2122_05,0,0,
15_2124_12029_05,15_2124,12029,Western Avenue,08:43 AM,15_2124_05,0,0,
15_2126_12029_05,15_2126,12029,Western Avenue,09:08 AM,15_2126_05,0,4,
15_2127_12029_05,15_2127,12029,Western Avenue,04:25 PM,15_2127_05,6,0,
15_2128_12029_05,15_2128,12029,Western Avenue,10:08 AM,15_2128_05,0,26,
15_2129_12029_05,15_2129,12029,Western Avenue,04:49 PM,15_2129_05,0,0,
15_2131_12029_05,15_2131,12029,Western Avenue,04:54 PM,15_2131_05,1,1,
15_2135_12029_05,15_2135,12029,Western Avenue,05:21 PM,15_2135_05,0,0,
15_2137_12029_05,15_2137,12029,Western Avenue,05:24 PM,15_2137_05,0,1,
15_2141_12029_05,15_2141,12029,Western Avenue,05:39 PM,15_2141_05,6,0,
15_2142_12029_05,15_2142,12029,Western Avenue,04:57 PM,15_2142_05,0,18,
15_2143_12029_05,15_2143,12029,Western Avenue,06:01 PM,15_2143_05,3,0,
15_2146_12029_05,15_2146,12029,Western Avenue,05:38 PM,15_2146_05,0,10,
15_2147_12029_05,15_2147,12029,Western Avenue,06:28 PM,15_2147_05,1,0,
15_2148_12029_05,15_2148,12029,Western Avenue,05:58 PM,15_2148_05,0,16,
15_2149_12029_05,15_2149,12029,Western Avenue,07:04 PM,15_2149_05,0,1,
15_2101_12029_06,15_2101,12029,Western Avenue,06:42 AM,15_2101_06,6,0,
15_2102_12029_06,15_2102,12029,Western Avenue,06:06 AM,15_2102_06,0,0,
15_2103_12029_06,15_2103,12029,Western Avenue,07:10 AM,15_2103_06,12,8,
15_2104_12029_06,15_2104,12029,Western Avenue,06:38 AM,15_2104_06,0,0,
15_2106_12029_06,15_2106,12029,Western Avenue,07:04 AM,15_2106_06,0,1,
15_2108_12029_06,15_2108,12029,Western Avenue,07:20 AM,15_2108_06,0,2,
15_2110_12029_06,15_2110,12029,Western Avenue,07:36 AM,15_2110_06,0,0,
15_2112_12029_06,15_2112,12029,Western Avenue,07:42 AM,15_2112_06,0,2,
15_2114_12029_06,15_2114,12029,Western Avenue,08:00 AM,15_2114_06,0,0,
15_2116_12029_06,15_2116,12029,Western Avenue,08:06 AM,15_2116_06,0,0,
15_2120_12029_06,15_2120,12029,Western Avenue,08:24 AM,15_2120_06,0,0,
15_2124_12029_06,15_2124,12029,Western Avenue,08:43 AM,15_2124_06,0,0,
15_2127_12029_06,15_2127,12029,Western Avenue,04:25 PM,15_2127_06,1,3,
15_2128_12029_06,15_2128,12029,Western Avenue,10:08 AM,15_2128_06,0,0,
15_2129_12029_06,15_2129,12029,Western Avenue,04:49 PM,15_2129_06,10,2,
15_2131_12029_06,15_2131,12029,Western Avenue,04:54 PM,15_2131_06,0,0,
15_2135_12029_06,15_2135,12029,Western Avenue,05:21 PM,15_2135_06,0,0,No one got off
15_2141_12029_06,15_2141,12029,Western Avenue,05:39 PM,15_2141_06,0,1,
15_2142_12029_06,15_2142,12029,Western Avenue,04:57 PM,15_2142_06,0,9,
15_2143_12029_06,15_2143,12029,Western Avenue,06:01 PM,15_2143_06,0,1,
15_2147_12029_06,15_2147,12029,Western Avenue,06:28 PM,15_2147_06,1,4,
15_2104_12029_07,15_2104,12029,Western Avenue,06:38 AM,15_2104_07,0,77,
15_2106_12029_07,15_2106,12029,Western Avenue,07:04 AM,15_2106_07,0,0,
15_2108_12029_07,15_2108,12029,Western Avenue,07:20 AM,15_2108_07,0,0,
15_2112_12029_07,15_2112,12029,Western Avenue,07:42 AM,15_2112_07,0,0,
15_2116_12029_07,15_2116,12029,Western Avenue,08:06 AM,15_2116_07,1,2,
15_2124_12029_07,15_2124,12029,Western Avenue,08:43 AM,15_2124_07,0,1,
15_2129_12029_07,15_2129,12029,Western Avenue,04:49 PM,15_2129_07,5,5,
15_2131_12029_07,15_2131,12029,Western Avenue,04:54 PM,15_2131_07,0,0,
15_2135_12029_07,15_2135,12029,Western Avenue,05:21 PM,15_2135_07,4,3,
15_2142_12029_07,15_2142,12029,Western Avenue,04:57 PM,15_2142_07,0,2,
15_2143_12029_07,15_2143,12029,Western Avenue,06:01 PM,15_2143_07,3,0,
15_2108_12029_08,15_2108,12029,Western Avenue,07:20 AM,15_2108_08,0,0,
15_2116_12029_08,15_2116,12029,Western Avenue,08:06 AM,15_2116_08,1,1,
15_2135_12029_08,15_2135,12029,Western Avenue,05:21 PM,15_2135_08,3,8,
15_2143_12029_08,15_2143,12029,Western Avenue,06:01 PM,15_2143_08,4,0,
15_2116_12029_09,15_2116,12029,Western Avenue,08:06 AM,15_2116_09,2,5,
15_2143_12029_09,15_2143,12029,Western Avenue,06:01 PM,15_2143_09,0,0,
15_2106_15064_01,15_2106,15064,Healy,06:58 AM,15_2106_01,4,1,
15_2107_15064_01,15_2107,15064,Healy,07:54 AM,15_2107_01,1,0,
15_2101_15064_01,15_2101,15064,Healy,06:47 AM,15_2101_01,0,0,Doors didn't open
15_2102_15064_01,15_2102,15064,Healy,06:02 AM,15_2102_01,3,1,
15_2103_15064_01,15_2103,15064,Healy,07:15 AM,15_2103_01,3,0,
15_2104_15064_01,15_2104,15064,Healy,06:32 AM,15_2104_01,3,0,
15_2105_15064_01,15_2105,15064,Healy,07:39 AM,15_2105_01,4,0,
15_2109_15064_01,15_2109,15064,Healy,08:49 AM,15_2109_01,1,0,
15_2110_15064_01,15_2110,15064,Healy,07:30 AM,15_2110_01,0,0,Doors did not open
15_2111_15064_01,15_2111,15064,Healy,09:49 AM,15_2111_01,2,0,
15_2113_15064_01,15_2113,15064,Healy,10:49 AM,15_2113_01,1,0,
15_2102_15064_03,15_2102,15064,Healy,06:02 AM,15_2102_03,1,0,
15_2103_15064_03,15_2103,15064,Healy,07:15 AM,15_2103_03,0,0,
15_2104_15064_03,15_2104,15064,Healy,06:32 AM,15_2104_03,2,0,
15_2105_15064_03,15_2105,15064,Healy,07:39 AM,15_2105_03,6,1,
15_2114_15064_01,15_2114,15064,Healy,07:54 AM,15_2114_01,5,1,
15_2115_15064_01,15_2115,15064,Healy,11:49 AM,15_2115_01,1,0,
15_2117_15064_01,15_2117,15064,Healy,12:49 PM,15_2117_01,2,1,
15_2118_15064_01,15_2118,15064,Healy,08:11 AM,15_2118_01,8,0,
15_2119_15064_01,15_2119,15064,Healy,01:49 PM,15_2119_01,0,0,
15_2121_15064_01,15_2121,15064,Healy,02:49 PM,15_2121_01,0,0,
15_2122_15064_01,15_2122,15064,Healy,08:30 AM,15_2122_01,8,0,
15_2123_15064_01,15_2123,15064,Healy,03:51 PM,15_2123_01,0,0,
15_2126_15064_01,15_2126,15064,Healy,09:02 AM,15_2126_01,3,0,
15_2127_15064_01,15_2127,15064,Healy,04:29 PM,15_2127_01,0,0,
15_2128_15064_01,15_2128,15064,Healy,10:02 AM,15_2128_01,0,0,Door didn't open
15_2130_15064_01,15_2130,15064,Healy,11:01 AM,15_2130_01,0,0,
15_2131_15064_01,15_2131,15064,Healy,05:00 PM,15_2131_01,0,0,Door did not open
15_2132_15064_01,15_2132,15064,Healy,12:01 PM,15_2132_01,0,0,
15_2133_15064_01,15_2133,15064,Healy,05:03 PM,15_2133_01,0,0,
15_2134_15064_01,15_2134,15064,Healy,01:01 PM,15_2134_01,2,2,
15_2136_15064_01,15_2136,15064,Healy,02:01 PM,15_2136_01,0,1,
15_2137_15064_01,15_2137,15064,Healy,05:30 PM,15_2137_01,0,0,
15_2138_15064_01,15_2138,15064,Healy,03:01 PM,15_2138_01,0,2,
15_2140_15064_01,15_2140,15064,Healy,04:02 PM,15_2140_01,1,9,
15_2141_15064_01,15_2141,15064,Healy,05:44 PM,15_2141_01,0,0,
15_2144_15064_01,15_2144,15064,Healy,05:08 PM,15_2144_01,1,3,
15_2145_15064_01,15_2145,15064,Healy,06:12 PM,15_2145_01,0,0,
15_2146_15064_01,15_2146,15064,Healy,05:32 PM,15_2146_01,0,0,Doors not open
15_2148_15064_01,15_2148,15064,Healy,05:52 PM,15_2148_01,0,2,
15_2149_15064_01,15_2149,15064,Healy,07:09 PM,15_2149_01,0,0,Doors not open
15_2150_15064_01,15_2150,15064,Healy,06:25 PM,15_2150_01,0,4,
15_2151_15064_01,15_2151,15064,Healy,07:49 PM,15_2151_01,0,2,
15_2152_15064_01,15_2152,15064,Healy,06:55 PM,15_2152_01,0,2,
15_2153_15064_01,15_2153,15064,Healy,08:49 PM,15_2153_01,0,0,
15_2154_15064_01,15_2154,15064,Healy,07:34 PM,15_2154_01,0,0,
15_2155_15064_01,15_2155,15064,Healy,09:59 PM,15_2155_01,0,0,
15_2156_15064_01,15_2156,15064,Healy,08:40 PM,15_2156_01,0,3,
15_2157_15064_01,15_2157,15064,Healy,10:49 PM,15_2157_01,1,0,
15_2158_15064_01,15_2158,15064,Healy,09:16 PM,15_2158_01,0,0,
15_2159_15064_01,15_2159,15064,Healy,12:39 AM,15_2159_01,3,1,
15_2160_15064_01,15_2160,15064,Healy,11:28 PM,15_2160_01,0,3,
15_2101_15064_02,15_2101,15064,Healy,06:47 AM,15_2101_02,9,2,
15_2102_15064_02,15_2102,15064,Healy,06:02 AM,15_2102_02,6,3,
15_2103_15064_02,15_2103,15064,Healy,07:15 AM,15_2103_02,6,0,
15_2104_15064_02,15_2104,15064,Healy,06:32 AM,15_2104_02,1,3,
15_2105_15064_02,15_2105,15064,Healy,07:39 AM,15_2105_02,5,0,
15_2106_15064_02,15_2106,15064,Healy,06:58 AM,15_2106_02,8,1,
15_2107_15064_02,15_2107,15064,Healy,07:54 AM,15_2107_02,1,1,
15_2109_15064_02,15_2109,15064,Healy,08:49 AM,15_2109_02,6,0,
15_2110_15064_02,15_2110,15064,Healy,07:30 AM,15_2110_02,0,0,Car didn't open
15_2111_15064_02,15_2111,15064,Healy,09:49 AM,15_2111_02,0,0,
15_2113_15064_02,15_2113,15064,Healy,10:49 AM,15_2113_02,4,0,
15_2114_15064_02,15_2114,15064,Healy,07:54 AM,15_2114_02,4,2,
15_2115_15064_02,15_2115,15064,Healy,11:49 AM,15_2115_02,2,0,
15_2117_15064_02,15_2117,15064,Healy,12:49 PM,15_2117_02,0,0,
15_2118_15064_02,15_2118,15064,Healy,08:11 AM,15_2118_02,6,0,
15_2119_15064_02,15_2119,15064,Healy,01:49 PM,15_2119_02,0,1,
15_2121_15064_02,15_2121,15064,Healy,02:49 PM,15_2121_02,0,1,
15_2122_15064_02,15_2122,15064,Healy,08:30 AM,15_2122_02,7,0,
15_2123_15064_02,15_2123,15064,Healy,03:51 PM,15_2123_02,0,0,
15_2126_15064_02,15_2126,15064,Healy,09:02 AM,15_2126_02,6,0,
15_2127_15064_02,15_2127,15064,Healy,04:29 PM,15_2127_02,0,1,
15_2128_15064_02,15_2128,15064,Healy,10:02 AM,15_2128_02,0,1,
15_2130_15064_02,15_2130,15064,Healy,11:01 AM,15_2130_02,0,1,
15_2131_15064_02,15_2131,15064,Healy,05:00 PM,15_2131_02,0,0,Doors didn't open
15_2132_15064_02,15_2132,15064,Healy,12:01 PM,15_2132_02,2,0,
15_2133_15064_02,15_2133,15064,Healy,05:03 PM,15_2133_02,0,1,
15_2134_15064_02,15_2134,15064,Healy,01:01 PM,15_2134_02,0,2,
15_2136_15064_02,15_2136,15064,Healy,02:01 PM,15_2136_02,0,2,
15_2137_15064_02,15_2137,15064,Healy,05:30 PM,15_2137_02,0,0,
15_2138_15064_02,15_2138,15064,Healy,03:01 PM,15_2138_02,0,2,
15_2140_15064_02,15_2140,15064,Healy,04:02 PM,15_2140_02,2,0,
15_2141_15064_02,15_2141,15064,Healy,05:44 PM,15_2141_02,0,0,Door doesn't open
15_2144_15064_02,15_2144,15064,Healy,05:08 PM,15_2144_02,2,12,
15_2145_15064_02,15_2145,15064,Healy,06:12 PM,15_2145_02,0,2,
15_2146_15064_02,15_2146,15064,Healy,05:32 PM,15_2146_02,2,3,
15_2148_15064_02,15_2148,15064,Healy,05:52 PM,15_2148_02,0,0,
15_2149_15064_02,15_2149,15064,Healy,07:09 PM,15_2149_02,0,1,
15_2150_15064_02,15_2150,15064,Healy,06:25 PM,15_2150_02,0,3,
15_2151_15064_02,15_2151,15064,Healy,07:49 PM,15_2151_02,0,0,
15_2152_15064_02,15_2152,15064,Healy,06:55 PM,15_2152_02,0,5,
15_2153_15064_02,15_2153,15064,Healy,08:49 PM,15_2153_02,1,0,
15_2154_15064_02,15_2154,15064,Healy,07:34 PM,15_2154_02,1,3,
15_2155_15064_02,15_2155,15064,Healy,09:59 PM,15_2155_02,1,2,
15_2156_15064_02,15_2156,15064,Healy,08:40 PM,15_2156_02,0,3,
15_2157_15064_02,15_2157,15064,Healy,10:49 PM,15_2157_02,0,0,
15_2158_15064_02,15_2158,15064,Healy,09:16 PM,15_2158_02,0,1,
15_2101_15064_03,15_2101,15064,Healy,06:47 AM,15_2101_03,17,0,
15_2106_15064_03,15_2106,15064,Healy,06:58 AM,15_2106_03,0,0,Doors did not open
15_2107_15064_03,15_2107,15064,Healy,07:54 AM,15_2107_03,16,0,
15_2109_15064_03,15_2109,15064,Healy,08:49 AM,15_2109_03,19,1,
15_2110_15064_03,15_2110,15064,Healy,07:30 AM,15_2110_03,0,0,
15_2114_15064_03,15_2114,15064,Healy,07:54 AM,15_2114_03,6,1,
15_2117_15064_03,15_2117,15064,Healy,12:49 PM,15_2117_03,3,0,
15_2118_15064_03,15_2118,15064,Healy,08:11 AM,15_2118_03,4,0,
15_2119_15064_03,15_2119,15064,Healy,01:49 PM,15_2119_03,3,0,
15_2121_15064_03,15_2121,15064,Healy,02:49 PM,15_2121_03,2,4,
15_2122_15064_03,15_2122,15064,Healy,08:30 AM,15_2122_03,10,0,
15_2123_15064_03,15_2123,15064,Healy,03:51 PM,15_2123_03,1,1,
15_2126_15064_03,15_2126,15064,Healy,09:02 AM,15_2126_03,0,0,Doors didn't open
15_2127_15064_03,15_2127,15064,Healy,04:29 PM,15_2127_03,3,14,
15_2128_15064_03,15_2128,15064,Healy,10:02 AM,15_2128_03,0,2,
15_2130_15064_03,15_2130,15064,Healy,11:01 AM,15_2130_03,0,0,
15_2131_15064_03,15_2131,15064,Healy,05:00 PM,15_2131_03,3,0,
15_2132_15064_03,15_2132,15064,Healy,12:01 PM,15_2132_03,0,1,
15_2133_15064_03,15_2133,15064,Healy,05:03 PM,15_2133_03,0,1,
15_2136_15064_03,15_2136,15064,Healy,02:01 PM,15_2136_03,0,1,
